x,n,p,Ec,Ev,EFn,EFp
2.6041666666666666e-6,3.059246830413964e21,5.927479449121836e19,-0.8691698708002598,0.25083012919974035,0.015013589250501705,-0.5570035557652081
2.6215277777777775e-6,3.060122329159533e21,6.015005713873301e19,-0.8691778425650396,0.2508221574349605,0.015013014782060071,-0.5573904720229442
2.638888888888889e-6,3.0609961374989036e21,6.102366248238968e19,-0.869185801621505,0.25081419837849506,0.015012436629355651,-0.5577711989788066
2.6562499999999998e-6,3.0618682657364587e21,6.189561373721436e19,-0.8691937480626928,0.2508062519373073,0.015011854799786705,-0.5581459237229699
2.673611111111111e-6,3.0627387227779183e21,6.276591413111697e19,-0.8692016819697184,0.25079831803028174,0.015011269300730599,-0.5585148249872296
2.690972222222222e-6,3.063607516437091e21,6.363456690019823e19,-0.8692096034143759,0.2507903965856242,0.015010680139546529,-0.5588780736355118
2.708333333333333e-6,3.064474653682949e21,6.450157528482053e19,-0.8692175124612396,0.25078248753876053,0.015010087323576159,-0.5592358331189359
2.7256944444444443e-6,3.065340140840227e21,6.536694252633627e19,-0.8692254091693679,0.25077459083063225,0.015009490860138443,-0.5595882598984673
2.7430555555555552e-6,3.0662039837573534e21,6.623067186425848e19,-0.8692332935937213,0.25076670640627885,0.015008890756537835,-0.5599355038378909
2.7604166666666666e-6,3.067066187946267e21,6.709276653375317e19,-0.869241165786355,0.2507588342136451,0.015008287020055276,-0.5602777085695575
2.7777777777777775e-6,3.0679267587068207e21,6.795322976334137e19,-0.8692490257974645,0.25075097420253556,0.01500767965795733,-0.5606150118351505
2.795138888888889e-6,3.0687857012384874e21,6.881206477265935e19,-0.869256873676334,0.25074312632366613,0.015007068677487497,-0.5609475458034759
2.8124999999999998e-6,3.0696430207479767e21,6.966927477020353e19,-0.8692647094722421,0.250735290527758,0.015006454085872124,-0.5612754373671264
2.829861111111111e-6,3.07049872255837e21,7.052486295084498e19,-0.8692725332353817,0.25072746676461843,0.015005835890319718,-0.5615988084196656
2.847222222222222e-6,3.071352812224676e21,7.137883249310231e19,-0.869280345017831,0.2507196549821691,0.015005214098019205,-0.561917776114866
2.864583333333333e-6,3.072205295663938e21,7.223118655587295e19,-0.8692881448746457,0.25071185512535443,0.015004588716139989,-0.562232453109363
2.8819444444444443e-6,3.073056179305402e21,7.308192827453934e19,-0.8692959328651213,0.2507040671348788,0.01500395975183381,-0.5625429477899992
2.899305555555555e-6,3.073905470271542e21,7.393106075616009e19,-0.8693037090543037,0.25069629094569645,0.015003327212235528,-0.5628493644869956
2.9166666666666666e-6,3.074753176597438e21,7.477858707344784e19,-0.8693114735148306,0.2506885264851695,0.015002691104460448,-0.5631518036740045
2.9340277777777775e-6,3.075599307502146e21,7.562451025721972e19,-0.8693192263292033,0.2506807736707968,0.015002051435606902,-0.5634503621560112
2.951388888888889e-6,3.076443873728595e21,7.646883328680803e19,-0.8693269675926238,0.25067303240737626,0.015001408212755987,-0.5637451332459613
2.9687499999999997e-6,3.077286887969036e21,7.731155907788086e19,-0.8693346974165559,0.2506653025834442,0.015000761442972417,-0.5640362069309247
2.986111111111111e-6,3.0781283654006384e21,7.815269046691219e19,-0.8693424159332013,0.25065758406679883,0.015000111133303212,-0.564323670028545
4.736111111111111e-6,3.154950210122752e21,1.5497011856985113e20,-0.8700632416139857,0.24993675838601437,0.014916562476277564,-0.5827419431476979
6.472222222222222e-6,3.217977643911828e21,2.1799338649932857e20,-0.8706867368883655,0.2493132631116346,0.014804429755636147,-0.5921869786191425
8.208333333333334e-6,3.270044257857268e21,2.7005691191835247e20,-0.8712380805817048,0.24876191941829529,0.014668021464591735,-0.5982749933122422
9.944444444444445e-6,3.3128912981843326e21,3.129015958958281e20,-0.8717314280586992,0.24826857194130092,0.014511209963224364,-0.6025752036280503
1.1680555555555556e-5,3.3479404349950216e21,3.4794889580881465e20,-0.8721775789635533,0.2478224210364468,0.014337126774988102,-0.6057659803524671
1.3416666666666666e-5,3.3763672605742926e21,3.763742643441202e20,-0.8725849521834652,0.2474150478165349,0.014148332091333739,-0.6082034701234125
1.5152777777777777e-5,3.3991530550908394e21,3.9915888659354006e20,-0.8729602256574909,0.24703977434250923,0.013946937684359893,-0.610098208261244
1.6888888888888888e-5,3.417122731881806e21,4.1712760910027496e20,-0.8733087721314616,0.24669122786853848,0.013734698241179295,-0.611585086596458
1.8625e-5,3.430973546278198e21,4.309776390176557e20,-0.8736349652901767,0.2463650347098234,0.01351308063880651,-0.6127557098669785
